MID19,SID19,212,2017-07-31 07:05:11,.000,26,2.030682916484858
MID18,SID18,212,2017-07-31 07:05:11,.000,30,2.345525803354665
MID17,SID17,212,2017-07-31 07:05:11,.000,30,2.3594642592551107
MID16,SID16,212,2017-07-31 07:05:11,.000,26,2.4245592515234278
MID15,SID15,212,2017-07-31 07:05:11,.000,33,2.431188564775889
MID14,SID14,212,2017-07-31 07:05:11,.000,28,2.1729268407219005
MID13,SID13,212,2017-07-31 07:05:11,.000,25,2.264939251748372
MID12,SID12,212,2017-07-31 07:05:11,.000,28,2.2202131770133384
MID11,SID11,212,2017-07-31 07:05:11,.000,31,2.4780009484530954
MID99,SID99,212,2017-07-31 07:05:11,.000,31,2.0392252496656162
MID10,SID10,212,2017-07-31 07:05:11,.000,33,2.457042335662131
MID98,SID98,212,2017-07-31 07:05:11,.000,28,2.278383945000167
MID97,SID97,212,2017-07-31 07:05:11,.000,33,2.3377229868387355
MID96,SID96,212,2017-07-31 07:05:11,.000,31,2.1893887773118657
MID95,SID95,212,2017-07-31 07:05:11,.000,29,2.1823326367135563
MID94,SID94,212,2017-07-31 07:05:11,.000,34,2.112444685138258
MID93,SID93,212,2017-07-31 07:05:11,.000,26,2.464608132442468
MID92,SID92,212,2017-07-31 07:05:11,.000,30,2.101485443061352
MID91,SID91,212,2017-07-31 07:05:11,.000,26,2.2389312237028784
MID4,SID4,212,2017-07-31 07:05:11,.000,32,2.18216928556831
MID5,SID5,212,2017-07-31 07:05:11,.000,30,2.315790352849704
MID6,SID6,212,2017-07-31 07:05:11,.000,31,2.3490082439684237
MID7,SID7,212,2017-07-31 07:05:11,.000,34,2.3069479009979377
MID1,SID1,212,2017-07-31 07:05:11,.000,34,2.068607981004376
MID2,SID2,212,2017-07-31 07:05:11,.000,31,2.2375574803721165
MID3,SID3,212,2017-07-31 07:05:11,.000,30,2.4439146567845884
MID29,SID29,212,2017-07-31 07:05:11,.000,34,2.115879804025879
