MID19,SID19,121,2017-05-1 06:10:15,.000,32,2.13819800861983
MID18,SID18,121,2017-05-1 06:10:15,.000,32,2.0908676440039917
MID17,SID17,121,2017-05-1 06:10:15,.000,26,2.3813388624841325
MID16,SID16,121,2017-05-1 06:10:15,.000,27,2.4732239092181203
MID15,SID15,121,2017-05-1 06:10:15,.000,31,2.1706396424715297
MID14,SID14,121,2017-05-1 06:10:15,.000,28,2.1689593535212577
MID13,SID13,121,2017-05-1 06:10:15,.000,31,2.103054538191033
MID12,SID12,121,2017-05-1 06:10:15,.000,34,2.2732145752554063
MID11,SID11,121,2017-05-1 06:10:15,.000,25,2.352389169380193
MID99,SID99,121,2017-05-1 06:10:15,.000,33,2.0060463442036087
MID10,SID10,121,2017-05-1 06:10:15,.000,25,2.3274931801256327
MID98,SID98,121,2017-05-1 06:10:15,.000,33,2.4442999291429173
MID97,SID97,121,2017-05-1 06:10:15,.000,34,2.010020972423586
MID96,SID96,121,2017-05-1 06:10:15,.000,25,2.2368983225428503
MID95,SID95,121,2017-05-1 06:10:15,.000,30,2.347170073648873
MID94,SID94,121,2017-05-1 06:10:15,.000,27,2.2566951737578784
MID93,SID93,121,2017-05-1 06:10:15,.000,29,2.305548531066709
MID92,SID92,121,2017-05-1 06:10:15,.000,26,2.4378765385423615
MID91,SID91,121,2017-05-1 06:10:15,.000,31,2.0783252967624453
MID4,SID4,121,2017-05-1 06:10:15,.000,32,2.45532963132006
MID5,SID5,121,2017-05-1 06:10:15,.000,29,2.2986328407837453
MID6,SID6,121,2017-05-1 06:10:15,.000,30,2.0405232639163318
MID7,SID7,121,2017-05-1 06:10:15,.000,32,2.1848418848152504
MID1,SID1,121,2017-05-1 06:10:15,.000,25,2.082975450199648
MID2,SID2,121,2017-05-1 06:10:15,.000,26,2.386940304166844
MID3,SID3,121,2017-05-1 06:10:15,.000,33,2.214564878796221
MID29,SID29,121,2017-05-1 06:10:15,.000,29,2.179998152943034
MID28,SID28,121,2017-05-1 06:10:15,.000,33,2.340336987141296
MID27,SID27,121,2017-05-1 06:10:15,.000,29,2.3117342247525285
MID26,SID26,121,2017-05-1 06:10:15,.000,30,2.37278185071638
MID8,SID8,121,2017-05-1 06:10:15,.000,34,2.3428352515315276
MID25,SID25,121,2017-05-1 06:10:15,.000,30,2.4327873891755014
MID9,SID9,121,2017-05-1 06:10:15,.000,26,2.277532736141849
MID24,SID24,121,2017-05-1 06:10:15,.000,30,2.3863099109973405
MID23,SID23,121,2017-05-1 06:10:15,.000,29,2.030484247547533
MID22,SID22,121,2017-05-1 06:10:15,.000,27,2.1084247326077374
MID21,SID21,121,2017-05-1 06:10:15,.000,32,2.1527288509881832
MID20,SID20,121,2017-05-1 06:10:15,.000,34,2.3376513498883735
MID100,SID100,121,2017-05-1 06:10:15,.000,33,2.341025807664135
MID79,SID79,121,2017-05-1 06:10:15,.000,31,2.4672547755476404
MID78,SID78,121,2017-05-1 06:10:15,.000,32,2.2982032726078763
MID77,SID77,121,2017-05-1 06:10:15,.000,31,2.3110931039014537
MID76,SID76,121,2017-05-1 06:10:15,.000,33,2.3881775677199735
MID75,SID75,121,2017-05-1 06:10:15,.000,34,2.266999691710658
MID74,SID74,121,2017-05-1 06:10:15,.000,29,2.197320050262041
MID73,SID73,121,2017-05-1 06:10:15,.000,28,2.0009279809182274
MID72,SID72,121,2017-05-1 06:10:15,.000,33,2.153161017850443
MID71,SID71,121,2017-05-1 06:10:15,.000,28,2.318075412880421
MID70,SID70,121,2017-05-1 06:10:15,.000,27,2.1690693703671537
MID90,SID90,121,2017-05-1 06:10:15,.000,31,2.029369134986113
MID89,SID89,121,2017-05-1 06:10:15,.000,29,2.2342821344750283
MID88,SID88,121,2017-05-1 06:10:15,.000,31,2.061396059539107
MID87,SID87,121,2017-05-1 06:10:15,.000,29,2.3256057279920066
MID86,SID86,121,2017-05-1 06:10:15,.000,32,2.29190020384624
MID85,SID85,121,2017-05-1 06:10:15,.000,27,2.1265560375139074
MID84,SID84,121,2017-05-1 06:10:15,.000,31,2.27827450698263
MID83,SID83,121,2017-05-1 06:10:15,.000,27,2.2966681565900218
MID82,SID82,121,2017-05-1 06:10:15,.000,34,2.2234705611076198
MID81,SID81,121,2017-05-1 06:10:15,.000,30,2.4146231497599073
MID80,SID80,121,2017-05-1 06:10:15,.000,32,2.3184650940975433
MID59,SID59,121,2017-05-1 06:10:15,.000,33,2.2905567471882278
MID58,SID58,121,2017-05-1 06:10:15,.000,34,2.147362676685343
MID57,SID57,121,2017-05-1 06:10:15,.000,26,2.0529761971903837
MID56,SID56,121,2017-05-1 06:10:15,.000,28,2.0700059301986116
MID55,SID55,121,2017-05-1 06:10:15,.000,34,2.453575877334166
MID54,SID54,121,2017-05-1 06:10:15,.000,29,2.2392973862516232
MID53,SID53,121,2017-05-1 06:10:15,.000,25,2.315155394421853
MID52,SID52,121,2017-05-1 06:10:15,.000,25,2.213994990221271
MID51,SID51,121,2017-05-1 06:10:15,.000,26,2.093896271769527
MID50,SID50,121,2017-05-1 06:10:15,.000,32,2.04392408414547
MID69,SID69,121,2017-05-1 06:10:15,.000,28,2.0279437765519144
MID68,SID68,121,2017-05-1 06:10:15,.000,27,2.425983722451408
MID67,SID67,121,2017-05-1 06:10:15,.000,34,2.203600494197434
MID66,SID66,121,2017-05-1 06:10:15,.000,31,2.3873569371555314
MID65,SID65,121,2017-05-1 06:10:15,.000,32,2.0614654669602364
MID64,SID64,121,2017-05-1 06:10:15,.000,34,2.1365489286531605
MID63,SID63,121,2017-05-1 06:10:15,.000,34,2.444915334540492
MID62,SID62,121,2017-05-1 06:10:15,.000,29,2.2515310718110566
MID61,SID61,121,2017-05-1 06:10:15,.000,31,2.0998579146308334
MID60,SID60,121,2017-05-1 06:10:15,.000,34,2.211558637654231
MID39,SID39,121,2017-05-1 06:10:15,.000,25,2.488819500713408
MID38,SID38,121,2017-05-1 06:10:15,.000,34,2.4932144238327294
MID37,SID37,121,2017-05-1 06:10:15,.000,26,2.4339326413902547
MID36,SID36,121,2017-05-1 06:10:15,.000,31,2.1156618600301247
MID35,SID35,121,2017-05-1 06:10:15,.000,30,2.3196944035376124
MID34,SID34,121,2017-05-1 06:10:15,.000,34,2.401218612909585
MID33,SID33,121,2017-05-1 06:10:15,.000,30,2.2853739600966523
MID32,SID32,121,2017-05-1 06:10:15,.000,29,2.073671077103365
MID31,SID31,121,2017-05-1 06:10:15,.000,32,2.458668389439309
MID30,SID30,121,2017-05-1 06:10:15,.000,30,2.458746232428883
MID49,SID49,121,2017-05-1 06:10:15,.000,30,2.4757443210876446
MID48,SID48,121,2017-05-1 06:10:15,.000,28,2.0557800489087117
MID47,SID47,121,2017-05-1 06:10:15,.000,34,2.215441462486497
MID46,SID46,121,2017-05-1 06:10:15,.000,27,2.1014718200689533
MID45,SID45,121,2017-05-1 06:10:15,.000,27,2.462868248768653
MID44,SID44,121,2017-05-1 06:10:15,.000,28,2.4379106879858656
MID43,SID43,121,2017-05-1 06:10:15,.000,30,2.3745219334459406
MID42,SID42,121,2017-05-1 06:10:15,.000,28,2.096133009374553
MID41,SID41,121,2017-05-1 06:10:15,.000,32,2.3160455501085533
MID40,SID40,121,2017-05-1 06:10:15,.000,34,2.2468444618701096
MID19,SID19,121,2017-05-01 06:10:25,.022,27,2.422164992995127
MID18,SID18,121,2017-05-01 06:10:25,.019,28,2.077315828593769
