
MID19,SID19,330,2017-11-26 07:40:03,.000,27,2.045789797360687
MID18,SID18,330,2017-11-26 07:40:03,.000,32,2.0005506670153737
MID17,SID17,330,2017-11-26 07:40:03,.000,26,2.4293191897307453
MID16,SID16,330,2017-11-26 07:40:03,.000,27,2.1189385687143822
MID59,SID59,330,2017-11-26 07:40:03,.000,29,2.0592179349504267
MID14,SID14,330,2017-11-26 07:40:03,.000,32,2.1896512834239026
MID58,SID58,330,2017-11-26 07:40:03,.000,30,2.477025922989889
MID13,SID13,330,2017-11-26 07:40:03,.000,26,2.1538841468563064
MID57,SID57,330,2017-11-26 07:40:03,.000,25,2.2798415470789757
MID12,SID12,330,2017-11-26 07:40:03,.000,33,2.4918666988534146
MID56,SID56,330,2017-11-26 07:40:03,.000,28,2.1130662128893687
MID11,SID11,330,2017-11-26 07:40:03,.000,27,2.064377864139151
MID99,SID99,330,2017-11-26 07:40:03,.000,31,2.0299538739341476
MID98,SID98,330,2017-11-26 07:40:03,.000,34,2.393574298182403
MID54,SID54,330,2017-11-26 07:40:03,.000,30,2.3082778587777506
MID53,SID53,330,2017-11-26 07:40:03,.000,28,2.238040016838634
MID96,SID96,330,2017-11-26 07:40:03,.000,27,2.306653984409583
MID52,SID52,330,2017-11-26 07:40:03,.000,27,2.2277937681680666
MID95,SID95,330,2017-11-26 07:40:03,.000,32,2.2576503303514883
MID51,SID51,330,2017-11-26 07:40:03,.000,26,2.0400572618671
MID94,SID94,330,2017-11-26 07:40:03,.000,34,2.499309122250426
MID93,SID93,330,2017-11-26 07:40:03,.000,27,2.317402587505332
MID92,SID92,330,2017-11-26 07:40:03,.000,26,2.127405408164039
MID91,SID91,330,2017-11-26 07:40:03,.000,34,2.4029907241740975
MID4,SID4,330,2017-11-26 07:40:03,.000,29,2.2268673057932196
MID6,SID6,330,2017-11-26 07:40:03,.000,25,2.2020541639899904
MID7,SID7,330,2017-11-26 07:40:03,.000,28,2.009194520866552
MID2,SID2,330,2017-11-26 07:40:03,.000,33,2.0513170215799152
MID3,SID3,330,2017-11-26 07:40:03,.000,30,2.4941726378367863
MID29,SID29,330,2017-11-26 07:40:03,.000,29,2.3081285244034175
MID28,SID28,330,2017-11-26 07:40:03,.000,33,2.0870972710043185
MID27,SID27,330,2017-11-26 07:40:03,.000,29,2.142754089561445
MID26,SID26,330,2017-11-26 07:40:03,.000,25,2.3557319735069937
MID8,SID8,330,2017-11-26 07:40:03,.000,32,2.3971200129137813
MID69,SID69,330,2017-11-26 07:40:03,.000,30,2.285992606845494
MID9,SID9,330,2017-11-26 07:40:03,.000,27,2.224994818019341
MID24,SID24,330,2017-11-26 07:40:03,.000,27,2.1879192613669947
MID68,SID68,330,2017-11-26 07:40:03,.000,25,2.3867586002028323
MID23,SID23,330,2017-11-26 07:40:03,.000,28,2.2573938797419584
MID67,SID67,330,2017-11-26 07:40:03,.000,28,2.2215702288422445
MID22,SID22,330,2017-11-26 07:40:03,.000,25,2.0293236786276005
MID66,SID66,330,2017-11-26 07:40:03,.000,27,2.1558898608389683
MID64,SID64,330,2017-11-26 07:40:03,.000,32,2.4291635013017836
MID63,SID63,330,2017-11-26 07:40:03,.000,32,2.315116465220788
MID62,SID62,330,2017-11-26 07:40:03,.000,25,2.413916175289579
MID61,SID61,330,2017-11-26 07:40:03,.000,28,2.3506145438886996
MID100,SID100,330,2017-11-26 07:40:03,.000,31,2.022868809460948
MID39,SID39,330,2017-11-26 07:40:03,.000,26,2.451548524617224
MID38,SID38,330,2017-11-26 07:40:03,.000,33,2.356603399845822
MID37,SID37,330,2017-11-26 07:40:03,.000,25,2.1871032825337693
MID36,SID36,330,2017-11-26 07:40:03,.000,28,2.4508533528064227
MID79,SID79,330,2017-11-26 07:40:03,.000,26,2.255154682848358
MID78,SID78,330,2017-11-26 07:40:03,.000,28,2.157763877307069
MID34,SID34,330,2017-11-26 07:40:03,.000,29,2.0359471690719215
MID33,SID33,330,2017-11-26 07:40:03,.000,33,2.437603999921304
MID76,SID76,330,2017-11-26 07:40:03,.000,27,2.3779248733310485
MID32,SID32,330,2017-11-26 07:40:03,.000,31,2.0363567763900354
MID31,SID31,330,2017-11-26 07:40:03,.000,25,2.4157095372464026
MID74,SID74,330,2017-11-26 07:40:03,.000,34,2.493823788641572
MID73,SID73,330,2017-11-26 07:40:03,.000,31,2.3910414776969118
MID72,SID72,330,2017-11-26 07:40:03,.000,26,2.402501343763469
MID71,SID71,330,2017-11-26 07:40:03,.000,31,2.494465455390681
MID90,SID90,330,2017-11-26 07:40:03,.000,27,2.4415467144514698
